,File,Length,reader
1328,3576-138058-0019.flac,9.935,3576
1329,3576-138058-0020.flac,24.52,3576
1330,3576-138058-0021.flac,6.18,3576
1331,3576-138058-0022.flac,26.9,3576
1332,3576-138058-0023.flac,11.07,3576
1333,3576-138058-0024.flac,22.99,3576
1334,3576-138058-0025.flac,7.525,3576
1335,3576-138058-0026.flac,8.13,3576
1336,3576-138058-0027.flac,10.395,3576
1337,3576-138058-0028.flac,10.46,3576
1338,3576-138058-0029.flac,10.06,3576
1339,3576-138058-0030.flac,6.905,3576
1340,3576-138058-0031.flac,2.815,3576
1341,3576-138058-0032.flac,5.585,3576
1342,3576-138058-0033.flac,17.78,3576
1343,3576-138058-0034.flac,8.065,3576
1344,3576-138058-0035.flac,20.725,3576
1345,3576-138058-0036.flac,19.29,3576
1346,3576-138058-0037.flac,10.36,3576
1347,3576-138058-0038.flac,9.65,3576
1348,3576-138058-0039.flac,14.15,3576
1349,3576-138058-0040.flac,6.69,3576
1350,3752-4943-0000.flac,8.83,3752
1351,3752-4943-0001.flac,11.08,3752
1352,3752-4943-0002.flac,7.21,3752
1353,3752-4943-0003.flac,6.25,3752
1354,3752-4943-0004.flac,14.01,3752
1355,3752-4943-0005.flac,3.105,3752
1356,3752-4943-0006.flac,2.655,3752
1357,3752-4943-0007.flac,10.0,3752
1358,3752-4943-0008.flac,3.76,3752
1359,3752-4943-0009.flac,3.595,3752
1360,3752-4943-0010.flac,5.08,3752
1361,3752-4943-0011.flac,6.97,3752
1362,3752-4943-0012.flac,3.4,3752
1363,3752-4943-0013.flac,5.535,3752
1364,3752-4943-0014.flac,2.99,3752
1365,3752-4943-0015.flac,2.96,3752
1366,3752-4943-0016.flac,2.485,3752
1367,3752-4943-0017.flac,2.275,3752
1368,3752-4943-0018.flac,5.265,3752
1369,3752-4943-0019.flac,2.495,3752
1370,3752-4943-0020.flac,4.875,3752
1371,3752-4943-0021.flac,4.515,3752
1372,3752-4943-0022.flac,5.195,3752
1373,3752-4943-0023.flac,3.055,3752
1374,3752-4943-0024.flac,5.655,3752
1375,3752-4943-0025.flac,5.245,3752
1376,3752-4943-0026.flac,4.05,3752
1377,3752-4943-0027.flac,2.805,3752
1378,3752-4943-0028.flac,3.76,3752
1379,3752-4943-0029.flac,3.835,3752
1380,3752-4943-0030.flac,2.395,3752
1381,3752-4944-0000.flac,3.335,3752
1382,3752-4944-0001.flac,4.415,3752
1383,3752-4944-0002.flac,3.225,3752
1384,3752-4944-0003.flac,2.76,3752
1385,3752-4944-0004.flac,2.425,3752
1386,3752-4944-0005.flac,2.42,3752
1387,3752-4944-0006.flac,3.885,3752
1388,3752-4944-0007.flac,2.8,3752
1389,3752-4944-0008.flac,1.94,3752
1390,3752-4944-0009.flac,2.61,3752
1391,3752-4944-0010.flac,3.6,3752
1392,3752-4944-0011.flac,3.395,3752
1393,3752-4944-0012.flac,5.545,3752
1394,3752-4944-0013.flac,5.945,3752
1395,3752-4944-0014.flac,2.305,3752
1396,3752-4944-0015.flac,4.135,3752
1397,3752-4944-0016.flac,10.89,3752
1398,3752-4944-0017.flac,7.045,3752
1399,3752-4944-0018.flac,7.375,3752
1400,3752-4944-0019.flac,2.93,3752
1401,3752-4944-0020.flac,13.485,3752
1402,3752-4944-0021.flac,7.27,3752
1403,3752-4944-0022.flac,16.4,3752
1404,3752-4944-0023.flac,2.5,3752
1405,3752-4944-0024.flac,2.03,3752
1406,3752-4944-0025.flac,3.735,3752
1407,3752-4944-0026.flac,2.55,3752
1408,3752-4944-0027.flac,11.39,3752
1409,3752-4944-0028.flac,3.21,3752
1410,3752-4944-0029.flac,2.225,3752
1411,3752-4944-0030.flac,3.205,3752
1412,3752-4944-0031.flac,8.65,3752
1413,3752-4944-0032.flac,4.74,3752
1414,3752-4944-0033.flac,4.225,3752
1415,3752-4944-0034.flac,4.42,3752
1416,3752-4944-0035.flac,3.285,3752
1417,3752-4944-0036.flac,6.85,3752
1418,3752-4944-0037.flac,2.575,3752
1419,3752-4944-0038.flac,2.865,3752
1420,3752-4944-0039.flac,5.685,3752
1421,3752-4944-0040.flac,2.785,3752
1422,3752-4944-0041.flac,2.475,3752
1423,3752-4944-0042.flac,3.21,3752
1424,3752-4944-0043.flac,3.3,3752
1425,3752-4944-0044.flac,2.365,3752
1426,3752-4944-0045.flac,2.765,3752
1427,3752-4944-0046.flac,1.86,3752
1428,3752-4944-0047.flac,6.975,3752
1429,3752-4944-0048.flac,4.83,3752
1430,3752-4944-0049.flac,2.765,3752
1431,3752-4944-0050.flac,2.72,3752
1432,3752-4944-0051.flac,3.535,3752
1433,3752-4944-0052.flac,7.925,3752
1434,3752-4944-0053.flac,8.795,3752
1435,3752-4944-0054.flac,3.18,3752
1436,3752-4944-0055.flac,2.17,3752
1437,3752-4944-0056.flac,4.53,3752
1438,3752-4944-0057.flac,2.535,3752
1439,3752-4944-0058.flac,2.05,3752
1440,3752-4944-0059.flac,4.62,3752
1441,3752-4944-0060.flac,4.025,3752
1442,3752-4944-0061.flac,2.485,3752
1443,3752-4944-0062.flac,4.24,3752
1444,3752-4944-0063.flac,2.07,3752
1445,3752-4944-0064.flac,6.805,3752
1446,3752-4944-0065.flac,4.2,3752
1447,3752-4944-0066.flac,7.125,3752
1448,3752-4944-0067.flac,2.695,3752
1449,3752-4944-0068.flac,14.755,3752
1450,3752-4944-0069.flac,10.21,3752
1451,3853-163249-0000.flac,9.48,3853
1452,3853-163249-0001.flac,8.66,3853
1453,3853-163249-0002.flac,7.665,3853
1454,3853-163249-0003.flac,6.85,3853
1455,3853-163249-0004.flac,5.85,3853
1456,3853-163249-0005.flac,10.67,3853
1457,3853-163249-0006.flac,9.095,3853
1458,3853-163249-0007.flac,5.5,3853
1459,3853-163249-0008.flac,5.85,3853
1460,3853-163249-0009.flac,5.79,3853
1461,3853-163249-0010.flac,10.18,3853
1462,3853-163249-0011.flac,2.26,3853
1463,3853-163249-0012.flac,14.77,3853
1464,3853-163249-0013.flac,6.115,3853
1465,3853-163249-0014.flac,10.94,3853
1466,3853-163249-0015.flac,2.3,3853
1467,3853-163249-0016.flac,15.47,3853
1468,3853-163249-0017.flac,11.895,3853
1469,3853-163249-0018.flac,10.305,3853
1470,3853-163249-0019.flac,5.8,3853
1471,3853-163249-0020.flac,6.07,3853
1472,3853-163249-0021.flac,4.5,3853
1473,3853-163249-0022.flac,8.505,3853
1474,3853-163249-0023.flac,4.98,3853
1475,3853-163249-0024.flac,14.68,3853
1476,3853-163249-0025.flac,6.095,3853
1477,3853-163249-0026.flac,5.835,3853
1478,3853-163249-0027.flac,8.58,3853
1479,3853-163249-0028.flac,9.57,3853
1480,3853-163249-0029.flac,3.945,3853
1481,3853-163249-0030.flac,16.445,3853
1482,3853-163249-0031.flac,8.83,3853
1483,3853-163249-0032.flac,5.34,3853
1484,3853-163249-0033.flac,3.875,3853
1485,3853-163249-0034.flac,2.765,3853
1486,3853-163249-0035.flac,4.755,3853
1487,3853-163249-0036.flac,24.125,3853
1488,3853-163249-0037.flac,6.665,3853
1489,3853-163249-0038.flac,6.24,3853
1490,3853-163249-0039.flac,4.79,3853
1491,3853-163249-0040.flac,3.27,3853
1492,3853-163249-0041.flac,7.14,3853
1493,3853-163249-0042.flac,13.185,3853
1494,3853-163249-0043.flac,5.66,3853
1495,3853-163249-0044.flac,3.505,3853
1496,3853-163249-0045.flac,7.29,3853
1497,3853-163249-0046.flac,17.425,3853
1498,3853-163249-0047.flac,11.935,3853
1499,3853-163249-0048.flac,8.565,3853
1500,3853-163249-0049.flac,13.565,3853
1501,3853-163249-0050.flac,4.335,3853
1502,3853-163249-0051.flac,5.76,3853
1503,3853-163249-0052.flac,11.97,3853
1504,3853-163249-0053.flac,20.64,3853
1505,3853-163249-0054.flac,18.545,3853
1506,3853-163249-0055.flac,3.895,3853
1507,3853-163249-0056.flac,4.155,3853
1508,422-122949-0000.flac,20.22,422
1509,422-122949-0001.flac,12.455,422
1510,422-122949-0002.flac,4.475,422
1511,422-122949-0003.flac,18.955,422
1512,422-122949-0004.flac,6.985,422
1513,422-122949-0005.flac,9.765,422
1514,422-122949-0006.flac,14.295,422
1515,422-122949-0007.flac,14.93,422
1516,422-122949-0008.flac,9.3,422
1517,422-122949-0009.flac,24.365,422
1518,422-122949-0010.flac,32.44,422
1519,422-122949-0011.flac,17.225,422
1520,422-122949-0012.flac,15.7,422
1521,422-122949-0013.flac,32.645,422
1522,422-122949-0014.flac,28.795,422
1523,422-122949-0015.flac,17.465,422
1524,422-122949-0016.flac,5.015,422
1525,422-122949-0017.flac,2.19,422
1526,422-122949-0018.flac,14.565,422
1527,422-122949-0019.flac,19.115,422
1528,422-122949-0020.flac,23.41,422
1529,422-122949-0021.flac,12.69,422
1530,422-122949-0022.flac,16.285,422
1531,422-122949-0023.flac,14.94,422
1532,422-122949-0024.flac,9.74,422
1533,422-122949-0025.flac,17.85,422
1534,422-122949-0026.flac,13.11,422
1535,422-122949-0027.flac,19.12,422
1536,422-122949-0028.flac,3.665,422
1537,422-122949-0029.flac,2.915,422
1538,422-122949-0030.flac,2.94,422
1539,422-122949-0031.flac,6.86,422
1540,422-122949-0032.flac,13.36,422
1541,422-122949-0033.flac,5.555,422
1542,422-122949-0034.flac,14.985,422
1543,422-122949-0035.flac,4.695,422
1544,5338-24615-0000.flac,10.025,5338
1545,5338-24615-0001.flac,7.605,5338
1546,5338-24615-0002.flac,32.145,5338
1547,5338-24615-0003.flac,11.575,5338
1548,5338-24615-0004.flac,23.51,5338
1549,5338-24615-0005.flac,17.77,5338
1550,5338-24615-0006.flac,11.585,5338
1551,5338-24615-0007.flac,10.08,5338
1552,5338-24615-0008.flac,9.68,5338
1553,5338-24615-0009.flac,4.255,5338
1554,5338-24615-0010.flac,3.89,5338
1555,5338-24615-0011.flac,6.93,5338
1556,5338-24615-0012.flac,4.3,5338
1557,5338-24615-0013.flac,8.085,5338
1558,5338-24615-0014.flac,12.295,5338
1559,5338-24640-0000.flac,3.45,5338
1560,5338-24640-0001.flac,11.26,5338
1561,5338-24640-0002.flac,9.83,5338
1562,5338-24640-0003.flac,6.42,5338
1563,5338-24640-0004.flac,9.66,5338
1564,5338-24640-0005.flac,15.21,5338
1565,5338-24640-0006.flac,10.93,5338
1566,5338-24640-0007.flac,17.55,5338
1567,5338-24640-0008.flac,10.08,5338
1568,5338-24640-0009.flac,12.125,5338
1569,5338-284437-0000.flac,4.55,5338
1570,5338-284437-0001.flac,9.05,5338
1571,5338-284437-0002.flac,2.785,5338
1572,5338-284437-0003.flac,2.73,5338
1573,5338-284437-0004.flac,6.195,5338
1574,5338-284437-0005.flac,5.21,5338
1575,5338-284437-0006.flac,4.93,5338
1576,5338-284437-0007.flac,3.7,5338
1577,5338-284437-0008.flac,9.25,5338
1578,5338-284437-0009.flac,10.295,5338
1579,5338-284437-0010.flac,6.625,5338
1580,5338-284437-0011.flac,3.105,5338
1581,5338-284437-0012.flac,3.025,5338
1582,5338-284437-0013.flac,11.25,5338
1583,5338-284437-0014.flac,1.845,5338
1584,5338-284437-0015.flac,5.33,5338
1585,5338-284437-0016.flac,3.37,5338
1586,5338-284437-0017.flac,5.01,5338
1587,5338-284437-0018.flac,7.96,5338
1588,5338-284437-0019.flac,3.115,5338
1589,5338-284437-0020.flac,10.675,5338
1590,5338-284437-0021.flac,7.515,5338
1591,5338-284437-0022.flac,10.08,5338
1592,5338-284437-0023.flac,2.795,5338
1593,5338-284437-0024.flac,5.985,5338
1594,5338-284437-0025.flac,1.94,5338
1595,5338-284437-0026.flac,15.925,5338
1596,5338-284437-0027.flac,3.97,5338
1597,5338-284437-0028.flac,4.59,5338
1598,5338-284437-0029.flac,7.58,5338
1599,5338-284437-0030.flac,4.33,5338
1600,5338-284437-0031.flac,7.75,5338
1601,5338-284437-0032.flac,9.275,5338
1602,5338-284437-0033.flac,2.075,5338
1603,5536-43358-0000.flac,3.175,5536
1604,5536-43358-0001.flac,9.875,5536
1605,5536-43358-0002.flac,10.11,5536
1606,5536-43358-0003.flac,6.04,5536
1607,5536-43358-0004.flac,5.825,5536
1608,5536-43358-0005.flac,14.065,5536
1609,5536-43358-0006.flac,10.41,5536
1610,5536-43358-0007.flac,9.42,5536
1611,5536-43358-0008.flac,20.39,5536
1612,5536-43358-0009.flac,8.065,5536
1613,5536-43358-0010.flac,8.14,5536
1614,5536-43358-0011.flac,7.59,5536
1615,5536-43358-0012.flac,3.385,5536
1616,5536-43358-0013.flac,10.4,5536
1617,5536-43358-0014.flac,2.83,5536
1618,5536-43358-0015.flac,5.96,5536
1619,5536-43358-0016.flac,2.425,5536
1620,5536-43358-0017.flac,13.805,5536
1621,5536-43358-0018.flac,12.065,5536
1622,5536-43358-0019.flac,5.26,5536
1623,5536-43359-0000.flac,3.35,5536
1624,5536-43359-0001.flac,10.36,5536
1625,5536-43359-0002.flac,11.04,5536
1626,5536-43359-0003.flac,12.265,5536
1627,5536-43359-0004.flac,6.32,5536
1628,5536-43359-0005.flac,6.755,5536
1629,5536-43359-0006.flac,4.34,5536
1630,5536-43359-0007.flac,17.175,5536
1631,5536-43359-0008.flac,2.69,5536
1632,5536-43359-0009.flac,6.645,5536
1633,5536-43359-0010.flac,3.775,5536
1634,5536-43359-0011.flac,19.275,5536
1635,5536-43359-0012.flac,4.815,5536
1636,5536-43359-0013.flac,6.645,5536
1637,5536-43359-0014.flac,4.545,5536
1638,5536-43359-0015.flac,4.625,5536
1639,5536-43359-0016.flac,6.05,5536
1640,5536-43359-0017.flac,5.51,5536
1641,5536-43359-0018.flac,5.98,5536
1642,5536-43363-0000.flac,2.82,5536
1643,5536-43363-0001.flac,7.14,5536
1644,5536-43363-0002.flac,7.02,5536
1645,5536-43363-0003.flac,10.21,5536
1646,5536-43363-0004.flac,9.375,5536
1647,5536-43363-0005.flac,16.56,5536
1648,5536-43363-0006.flac,11.985,5536
1649,5536-43363-0007.flac,9.9,5536
1650,5536-43363-0008.flac,10.29,5536
1651,5536-43363-0009.flac,20.88,5536
1652,5536-43363-0010.flac,10.26,5536
1653,5536-43363-0011.flac,2.09,5536
1654,5536-43363-0012.flac,3.265,5536
1655,5536-43363-0013.flac,7.425,5536
1656,5536-43363-0014.flac,11.345,5536
1657,5536-43363-0015.flac,4.74,5536
1658,5536-43363-0016.flac,6.825,5536
1659,5536-43363-0017.flac,9.195,5536
1660,5536-43363-0018.flac,7.89,5536
1661,5536-43363-0019.flac,7.25,5536
1662,5694-64025-0000.flac,1.67,5694
1663,5694-64025-0001.flac,4.35,5694
1664,5694-64025-0002.flac,10.96,5694
1665,5694-64025-0003.flac,4.92,5694
1666,5694-64025-0004.flac,3.695,5694
1667,5694-64025-0005.flac,8.17,5694
1668,5694-64025-0006.flac,3.22,5694
1669,5694-64025-0007.flac,3.915,5694
1670,5694-64025-0008.flac,2.555,5694
1671,5694-64025-0009.flac,4.02,5694
1672,5694-64025-0010.flac,21.62,5694
1673,5694-64025-0011.flac,7.03,5694
1674,5694-64025-0012.flac,2.875,5694
1675,5694-64025-0013.flac,3.44,5694
1676,5694-64025-0014.flac,15.875,5694
1677,5694-64025-0015.flac,5.065,5694
1678,5694-64025-0016.flac,10.72,5694
1679,5694-64025-0017.flac,3.015,5694
1680,5694-64025-0018.flac,2.685,5694
1681,5694-64025-0019.flac,8.87,5694
1682,5694-64025-0020.flac,7.35,5694
1683,5694-64025-0021.flac,7.61,5694
1684,5694-64025-0022.flac,7.73,5694
1685,5694-64025-0023.flac,8.52,5694
1686,5694-64029-0000.flac,4.005,5694
1687,5694-64029-0001.flac,4.93,5694
1688,5694-64029-0002.flac,2.645,5694
1689,5694-64029-0003.flac,3.985,5694
1690,5694-64029-0004.flac,3.355,5694
1691,5694-64029-0005.flac,4.565,5694
1692,5694-64029-0006.flac,7.27,5694
1693,5694-64029-0007.flac,6.585,5694
1694,5694-64029-0008.flac,3.02,5694
1695,5694-64029-0009.flac,3.16,5694
1696,5694-64029-0010.flac,3.855,5694
1697,5694-64029-0011.flac,7.4,5694
1698,5694-64029-0012.flac,7.385,5694
1699,5694-64029-0013.flac,5.155,5694
1700,5694-64029-0014.flac,3.82,5694
1701,5694-64029-0015.flac,2.995,5694
1702,5694-64029-0016.flac,10.455,5694
1703,5694-64029-0017.flac,2.865,5694
1704,5694-64029-0018.flac,2.485,5694
1705,5694-64029-0019.flac,3.415,5694
1706,5694-64029-0020.flac,13.35,5694
1707,5694-64029-0021.flac,7.07,5694
1708,5694-64029-0022.flac,4.9,5694
1709,5694-64029-0023.flac,7.2,5694
1710,5694-64029-0024.flac,10.765,5694
1711,5694-64029-0025.flac,2.465,5694
1712,5694-64029-0026.flac,4.82,5694
1713,5694-64029-0027.flac,4.17,5694
1714,5694-64029-0028.flac,6.06,5694
1715,5694-64029-0029.flac,4.07,5694
1716,5694-64029-0030.flac,3.385,5694
1717,5694-64029-0031.flac,6.385,5694
1718,5694-64029-0032.flac,3.125,5694
1719,5694-64038-0000.flac,2.595,5694
1720,5694-64038-0001.flac,3.65,5694
1721,5694-64038-0002.flac,8.77,5694
1722,5694-64038-0003.flac,6.82,5694
1723,5694-64038-0004.flac,9.58,5694
1724,5694-64038-0005.flac,4.7,5694
1725,5694-64038-0006.flac,2.525,5694
1726,5694-64038-0007.flac,2.37,5694
1727,5694-64038-0008.flac,1.95,5694
1728,5694-64038-0009.flac,2.385,5694
1729,5694-64038-0010.flac,9.38,5694
1730,5694-64038-0011.flac,2.995,5694
1731,5694-64038-0012.flac,2.805,5694
1732,5694-64038-0013.flac,3.305,5694
1733,5694-64038-0014.flac,4.29,5694
1734,5694-64038-0015.flac,6.77,5694
1735,5694-64038-0016.flac,2.585,5694
1736,5694-64038-0017.flac,15.33,5694
1737,5694-64038-0018.flac,11.795,5694
1738,5694-64038-0019.flac,6.255,5694
1739,5694-64038-0020.flac,4.84,5694
1740,5694-64038-0021.flac,3.33,5694
1741,5694-64038-0022.flac,15.77,5694
1742,5694-64038-0023.flac,4.795,5694
1743,5694-64038-0024.flac,3.52,5694
1744,5694-64038-0025.flac,6.48,5694
1745,5895-34615-0000.flac,3.335,5895
1746,5895-34615-0001.flac,3.305,5895
1747,5895-34615-0002.flac,8.73,5895
1748,5895-34615-0003.flac,6.605,5895
1749,5895-34615-0004.flac,15.95,5895
1750,5895-34615-0005.flac,2.495,5895
1751,5895-34615-0006.flac,2.525,5895
1752,5895-34615-0007.flac,5.705,5895
1753,5895-34615-0008.flac,3.055,5895
1754,5895-34615-0009.flac,2.78,5895
1755,5895-34615-0010.flac,7.77,5895
1756,5895-34615-0011.flac,2.76,5895
1757,5895-34615-0012.flac,10.335,5895
1758,5895-34615-0013.flac,4.745,5895
1759,5895-34615-0014.flac,5.16,5895
1760,5895-34615-0015.flac,8.745,5895
1761,5895-34615-0016.flac,14.68,5895
1762,5895-34615-0017.flac,7.36,5895
1763,5895-34615-0018.flac,2.275,5895
1764,5895-34615-0019.flac,6.855,5895
1765,5895-34615-0020.flac,9.53,5895
1766,5895-34615-0021.flac,12.155,5895
1767,5895-34622-0000.flac,3.37,5895
1768,5895-34622-0001.flac,5.905,5895
1769,5895-34622-0002.flac,2.91,5895
1770,5895-34622-0003.flac,5.08,5895
1771,5895-34622-0004.flac,4.29,5895
1772,5895-34622-0005.flac,7.335,5895
1773,5895-34622-0006.flac,4.36,5895
1774,5895-34622-0007.flac,4.76,5895
1775,5895-34622-0008.flac,8.82,5895
1776,5895-34622-0009.flac,10.89,5895
1777,5895-34622-0010.flac,3.26,5895
1778,5895-34622-0011.flac,15.54,5895
1779,5895-34622-0012.flac,4.56,5895
1780,5895-34622-0013.flac,14.325,5895
1781,5895-34622-0014.flac,5.875,5895
1782,5895-34622-0015.flac,3.05,5895
1783,5895-34622-0016.flac,2.58,5895
1784,5895-34622-0017.flac,8.385,5895
1785,5895-34622-0018.flac,4.98,5895
1786,5895-34622-0019.flac,8.455,5895
1787,5895-34622-0020.flac,5.715,5895
1788,5895-34622-0021.flac,2.86,5895
1789,5895-34622-0022.flac,10.225,5895
1790,5895-34622-0023.flac,5.845,5895
1791,5895-34629-0000.flac,2.26,5895
1792,5895-34629-0001.flac,3.2,5895
1793,5895-34629-0002.flac,3.925,5895
1794,5895-34629-0003.flac,3.145,5895
1795,5895-34629-0004.flac,2.59,5895
1796,5895-34629-0005.flac,2.24,5895
1797,5895-34629-0006.flac,7.435,5895
1798,5895-34629-0007.flac,8.195,5895
1799,5895-34629-0008.flac,10.32,5895
1800,5895-34629-0009.flac,4.695,5895
1801,5895-34629-0010.flac,2.15,5895
1802,5895-34629-0011.flac,6.93,5895
1803,5895-34629-0012.flac,3.625,5895
1804,5895-34629-0013.flac,5.02,5895
1805,5895-34629-0014.flac,2.425,5895
1806,5895-34629-0015.flac,7.17,5895
1807,5895-34629-0016.flac,4.805,5895
1808,5895-34629-0017.flac,4.69,5895
1809,5895-34629-0018.flac,5.92,5895
1810,5895-34629-0019.flac,3.48,5895
1811,5895-34629-0020.flac,2.255,5895
1812,5895-34629-0021.flac,8.37,5895
1813,5895-34629-0022.flac,6.04,5895
1814,5895-34629-0023.flac,7.895,5895
1815,5895-34629-0024.flac,4.105,5895
1816,5895-34629-0025.flac,4.82,5895
1817,5895-34629-0026.flac,13.515,5895
1818,5895-34629-0027.flac,7.1,5895
1819,5895-34629-0028.flac,5.4,5895
1820,5895-34629-0029.flac,3.08,5895
1821,5895-34629-0030.flac,10.16,5895
1822,5895-34629-0031.flac,3.57,5895
1823,5895-34629-0032.flac,2.805,5895
1824,5895-34629-0033.flac,7.73,5895
1825,6241-61943-0000.flac,6.95,6241
1826,6241-61943-0001.flac,3.22,6241
1827,6241-61943-0002.flac,2.735,6241
1828,6241-61943-0003.flac,7.825,6241
1829,6241-61943-0004.flac,3.41,6241
1830,6241-61943-0005.flac,4.9,6241
1831,6241-61943-0006.flac,3.83,6241
1832,6241-61943-0007.flac,2.64,6241
1833,6241-61943-0008.flac,8.11,6241
1834,6241-61943-0009.flac,3.845,6241
1835,6241-61943-0010.flac,4.53,6241
1836,6241-61943-0011.flac,3.9,6241
1837,6241-61943-0012.flac,5.86,6241
1838,6241-61943-0013.flac,7.97,6241
1839,6241-61943-0014.flac,6.74,6241
1840,6241-61943-0015.flac,2.49,6241
1841,6241-61943-0016.flac,4.665,6241
1842,6241-61943-0017.flac,6.09,6241
1843,6241-61943-0018.flac,7.19,6241
1844,6241-61943-0019.flac,2.905,6241
1845,6241-61943-0020.flac,4.395,6241
1846,6241-61943-0021.flac,2.52,6241
1847,6241-61943-0022.flac,3.02,6241
1848,6241-61943-0023.flac,4.355,6241
1849,6241-61943-0024.flac,7.36,6241
1850,6241-61943-0025.flac,6.26,6241
1851,6241-61943-0026.flac,9.105,6241
1852,6241-61943-0027.flac,17.87,6241
1853,6241-61946-0000.flac,6.235,6241
1854,6241-61946-0001.flac,6.05,6241
1855,6241-61946-0002.flac,5.485,6241
1856,6241-61946-0003.flac,8.44,6241
1857,6241-61946-0004.flac,5.515,6241
1858,6241-61946-0005.flac,2.95,6241
1859,6241-61946-0006.flac,7.93,6241
1860,6241-61946-0007.flac,6.02,6241
1861,6241-61946-0008.flac,4.285,6241
1862,6241-61946-0009.flac,4.29,6241
1863,6241-61946-0010.flac,3.21,6241
1864,6241-61946-0011.flac,10.105,6241
1865,6241-61946-0012.flac,2.975,6241
1866,6241-61946-0013.flac,9.62,6241
1867,6241-61946-0014.flac,5.345,6241
1868,6241-61946-0015.flac,3.97,6241
1869,6241-61946-0016.flac,6.33,6241
1870,6241-61946-0017.flac,4.455,6241
1871,6241-61946-0018.flac,3.905,6241
1872,6241-61946-0019.flac,2.27,6241
1873,6241-61946-0020.flac,11.955,6241
1874,6241-61946-0021.flac,4.455,6241
1875,6241-61946-0022.flac,8.275,6241
1876,6241-61946-0023.flac,6.585,6241
1877,6241-66616-0000.flac,9.27,6241
1878,6241-66616-0001.flac,8.105,6241
1879,6241-66616-0002.flac,4.195,6241
1880,6241-66616-0003.flac,5.485,6241
1881,6241-66616-0004.flac,4.845,6241
1882,6241-66616-0005.flac,10.81,6241
1883,6241-66616-0006.flac,5.795,6241
1884,6241-66616-0007.flac,5.115,6241
1885,6241-66616-0008.flac,17.8,6241
1886,6241-66616-0009.flac,11.145,6241
1887,6241-66616-0010.flac,9.4,6241
1888,6241-66616-0011.flac,10.725,6241
1889,6241-66616-0012.flac,10.63,6241
1890,6241-66616-0013.flac,5.18,6241
1891,6241-66616-0014.flac,8.695,6241
1892,6241-66616-0015.flac,4.62,6241
1893,6241-66616-0016.flac,5.05,6241
1894,6241-66616-0017.flac,6.555,6241
1895,6241-66616-0018.flac,7.325,6241
1896,6241-66616-0019.flac,6.315,6241
1897,6241-66616-0020.flac,2.905,6241
1898,6241-66616-0021.flac,4.16,6241
1899,6241-66616-0022.flac,6.32,6241
1900,6241-66616-0023.flac,2.665,6241
1901,6241-66616-0024.flac,4.175,6241
1902,6241-66616-0025.flac,10.305,6241
1903,6295-244435-0000.flac,3.105,6295
1904,6295-244435-0001.flac,7.885,6295
1905,6295-244435-0002.flac,6.105,6295
1906,6295-244435-0003.flac,3.245,6295
1907,6295-244435-0004.flac,12.315,6295
1908,6295-244435-0005.flac,4.4,6295
1909,6295-244435-0006.flac,2.84,6295
1910,6295-244435-0007.flac,4.59,6295
1911,6295-244435-0008.flac,13.4,6295
1912,6295-244435-0009.flac,8.265,6295
1913,6295-244435-0010.flac,10.09,6295
1914,6295-244435-0011.flac,2.525,6295
1915,6295-244435-0012.flac,4.58,6295
1916,6295-244435-0013.flac,6.71,6295
1917,6295-244435-0014.flac,2.02,6295
1918,6295-244435-0015.flac,2.235,6295
1919,6295-244435-0016.flac,11.51,6295
1920,6295-244435-0017.flac,8.55,6295
1921,6295-244435-0018.flac,5.325,6295
1922,6295-244435-0019.flac,4.015,6295
1923,6295-244435-0020.flac,7.44,6295
1924,6295-244435-0021.flac,2.97,6295
1925,6295-244435-0022.flac,7.675,6295
1926,6295-244435-0023.flac,3.41,6295
1927,6295-244435-0024.flac,4.195,6295
1928,6295-244435-0025.flac,5.99,6295
1929,6295-244435-0026.flac,3.34,6295
1930,6295-244435-0027.flac,2.42,6295
1931,6295-244435-0028.flac,2.56,6295
1932,6295-244435-0029.flac,3.71,6295
1933,6295-244435-0030.flac,5.545,6295
1934,6295-244435-0031.flac,4.75,6295
1935,6295-244435-0032.flac,3.94,6295
1936,6295-244435-0033.flac,10.25,6295
1937,6295-244435-0034.flac,3.42,6295
1938,6295-244435-0035.flac,3.195,6295
1939,6295-244435-0036.flac,7.215,6295
1940,6295-244435-0037.flac,5.18,6295
1941,6295-244435-0038.flac,9.33,6295
1942,6295-244435-0039.flac,9.145,6295
1943,6295-244435-0040.flac,3.905,6295
1944,6295-64301-0000.flac,17.65,6295
1945,6295-64301-0001.flac,4.73,6295
1946,6295-64301-0002.flac,6.72,6295
1947,6295-64301-0003.flac,6.77,6295
1948,6295-64301-0004.flac,3.77,6295
1949,6295-64301-0005.flac,6.43,6295
1950,6295-64301-0006.flac,6.54,6295
1951,6295-64301-0007.flac,4.395,6295
1952,6295-64301-0008.flac,2.8,6295
1953,6295-64301-0009.flac,3.005,6295
1954,6295-64301-0010.flac,8.05,6295
1955,6295-64301-0011.flac,10.08,6295
1956,6295-64301-0012.flac,6.515,6295
1957,6295-64301-0013.flac,6.0,6295
1958,6295-64301-0014.flac,4.57,6295
1959,6295-64301-0015.flac,7.295,6295
1960,6295-64301-0016.flac,6.85,6295
1961,6295-64301-0017.flac,5.485,6295
1962,6295-64301-0018.flac,9.945,6295
1963,6295-64301-0019.flac,9.865,6295
1964,6295-64301-0020.flac,5.94,6295
1965,6295-64301-0021.flac,8.17,6295
1966,6295-64301-0022.flac,10.66,6295
